# Train_Loss Validation_Loss Train_Accuracy Validation_Accuracy
1.422115	1.192437	0.475178	0.573400
0.951565	1.089097	0.663133	0.652600
0.736560	0.806266	0.741222	0.728000
0.607001	0.576880	0.790111	0.804800
0.521133	0.653217	0.822822	0.784600
0.464317	0.505110	0.841133	0.824400
0.409898	0.473400	0.859111	0.843800
0.371920	0.500503	0.871978	0.837200
0.340440	0.417189	0.882156	0.864200
0.314410	0.442168	0.891422	0.853400
0.288499	0.394498	0.899222	0.867600
0.268826	0.369252	0.906044	0.881800
0.244260	0.399713	0.914000	0.870600
0.229712	0.404923	0.919733	0.878200
0.207998	0.389345	0.927533	0.882200
0.193173	0.412191	0.931444	0.877200
0.184925	0.414672	0.936244	0.879800
0.168959	0.362078	0.940289	0.885200
0.163680	0.356971	0.942800	0.894400
0.153280	0.314873	0.944756	0.901600
0.143094	0.333415	0.948467	0.902600
0.129249	0.349581	0.953756	0.899400
0.122467	0.356750	0.957578	0.899400
0.117290	0.353615	0.957978	0.901200
0.108128	0.366241	0.961689	0.905800
0.102208	0.360789	0.964067	0.902200
0.100909	0.343827	0.964422	0.910400
0.094144	0.417143	0.966733	0.896000
0.090349	0.382290	0.968244	0.901600
0.089466	0.350678	0.968467	0.909800
0.088581	0.356698	0.968244	0.909000
0.080095	0.368658	0.971289	0.907600
0.074583	0.481432	0.973689	0.891000
0.071607	0.397750	0.974511	0.902000
0.071999	0.444938	0.974422	0.894600
0.074120	0.423774	0.973600	0.901000
0.062267	0.409868	0.978511	0.905400
0.065939	0.388942	0.976578	0.907600
0.059319	0.394251	0.978956	0.908600
0.065621	0.400464	0.977422	0.909400
0.058190	0.386060	0.979756	0.913600
0.054434	0.426026	0.981533	0.903400
0.059665	0.413362	0.978622	0.905400
0.052107	0.402072	0.981378	0.909200
0.053490	0.418621	0.980844	0.904000
0.048180	0.400791	0.983311	0.910800
0.049794	0.443393	0.982489	0.902800
0.052083	0.420413	0.981844	0.904600
0.050507	0.427061	0.981778	0.907000
0.042677	0.401211	0.985044	0.910600
0.043577	0.398325	0.984711	0.912400
0.043407	0.404397	0.984311	0.911200
0.042713	0.472966	0.984711	0.904600
0.046957	0.398631	0.983111	0.914000
0.041686	0.439536	0.985444	0.912000
0.040993	0.398599	0.985244	0.913400
0.042142	0.429489	0.985511	0.909400
0.037850	0.410973	0.987289	0.913800
0.034014	0.425266	0.988467	0.906600
0.041884	0.406715	0.985733	0.914400
0.037666	0.392068	0.986444	0.918400
0.033558	0.413073	0.988222	0.913200
0.041501	0.428606	0.985444	0.912400
0.034403	0.422645	0.988000	0.913000
0.037687	0.460256	0.987067	0.907400
0.038282	0.530192	0.986444	0.898400
0.035177	0.435742	0.987556	0.907000
0.033294	0.454046	0.988956	0.909400
0.028617	0.394451	0.990578	0.914400
0.030592	0.468268	0.989133	0.908800
0.031875	0.437573	0.988978	0.915200
0.036072	0.406751	0.987356	0.918800
0.033880	0.405082	0.988422	0.921200
0.032473	0.398306	0.988600	0.924000
0.028852	0.414509	0.989711	0.915400
0.031637	0.416271	0.988733	0.911600
0.029424	0.395109	0.989667	0.918800
0.028461	0.431236	0.990222	0.915600
0.026344	0.440374	0.991467	0.915600
0.028214	0.419680	0.990667	0.921800
0.028339	0.403659	0.990089	0.918000
0.027293	0.448880	0.990711	0.916200
0.029401	0.460455	0.989667	0.911600
0.029953	0.440851	0.989778	0.915600
0.022011	0.459246	0.991911	0.917600
0.029342	0.496258	0.989689	0.906000
0.030198	0.444416	0.989756	0.914000
0.022676	0.425644	0.992756	0.917000
0.028912	0.458338	0.989844	0.913800
0.027473	0.432364	0.990511	0.917600
0.024708	0.437398	0.991778	0.916200
0.024262	0.461381	0.991533	0.911600
0.027973	0.428612	0.990422	0.917200
0.027505	0.476589	0.990400	0.911400
0.025026	0.459084	0.991422	0.914400
0.025817	0.423061	0.991578	0.922800
0.022246	0.401483	0.992578	0.920400
0.025541	0.416197	0.991800	0.920600
0.020441	0.445587	0.993422	0.918000
0.020928	0.485458	0.992578	0.909800
